player_display_name,player_name,position,recent_team,season,games,data_source,receiving_yards,receptions,targets,receiving_tds,receiving_epa,target_share,air_yards_share,wopr,catchRate,aDOT,yacPerRec,rushing_yards,carries,rushing_tds,rushing_epa,ypc,passing_yards,attempts,completions,passing_tds,passing_interceptions,passing_epa
Davis Mills,D.Mills,QB,HOU,2025,6,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,60,13,1,-0.84783208552096,4.615384615384615,915,159,91,5,1,-16.7552503912622
Ja'Marr Chase,J.Chase,WR,CIN,2025,16,reg_2025,1412,125,185,8,41.3794737437568,0.304276315789474,0.333545782876567,0.689896521697807,0.6756756756756757,8.486486486486486,5.12,14,3,0,0.122863875236362,4.666666666666667,0,0,0,0,0,
Khalil Herbert,K.Herbert,RB,NYJ,2025,5,reg_2025,4,1,4,0,-4.05683814373333,0.0084745762711864,-0.003819036427732,0.0100385389073672,0.25,-3.25,9.0,52,16,0,-2.26528249323019,3.25,0,0,0,0,0,
DeVonta Smith,D.Smith,WR,PHI,2025,17,reg_2025,1008,77,113,4,54.3695421216312,0.243534482758621,0.302252955610083,0.576878793064989,0.6814159292035398,11.991150442477876,3.805194805194805,0,0,0,,,0,0,0,0,0,
Kenny Gainwell,K.Gainwell,RB,PIT,2025,17,reg_2025,486,73,85,3,3.93261930891819,0.162835249042146,-0.0051829268292682,0.240624824782731,0.8588235294117647,-0.2,7.232876712328767,537,114,5,-0.656572956941091,4.7105263157894735,0,0,0,0,0,
Michael Carter,M.Carter,RB,ARI,2025,13,reg_2025,267,33,45,0,1.85493948381044,0.0729335494327391,0.0160944206008584,0.120666418569709,0.7333333333333333,1.6666666666666667,7.787878787878788,333,92,1,-6.84787445128313,3.619565217391304,0,0,0,0,0,
Justin Fields,J.Fields,QB,NYJ,2025,9,reg_2025,0,0,1,0,-0.818771343037952,0.0021186440677966,0.0017626321974148,0.0044118086398852,0.0,6.0,,383,71,4,8.7628133335886,5.394366197183099,1259,204,128,7,1,-22.4516230250076
Avery Williams,A.Williams,RB,NYJ,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Michael Bandy,M.Bandy,WR,DEN,2025,4,reg_2025,50,4,4,1,7.25989974103868,0.0068493150684931,0.0053475935828877,0.0140172881107611,1.0,6.0,6.5,0,0,0,,,0,0,0,0,0,
Amon-Ra St. Brown,A.St. Brown,WR,DET,2025,17,reg_2025,1401,117,172,11,55.6147162411548,0.312727272727273,0.372454448017149,0.729809022702914,0.6802325581395349,8.081395348837209,4.871794871794871,9,3,0,0.556990244775079,3.0,0,0,0,0,0,
Kyle Pitts,K.Pitts,TE,ATL,2025,17,reg_2025,928,88,118,5,24.5839523556697,0.227360308285164,0.208393285371703,0.486915762187938,0.7457627118644068,7.364406779661017,4.545454545454546,0,0,0,,,0,0,0,0,0,
Trevor Lawrence,T.Lawrence,QB,JAX,2025,17,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,359,82,9,26.8447585121549,4.378048780487805,4007,560,341,29,12,38.4097214363881
Mac Jones,M.Jones,QB,SF,2025,11,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,60,36,0,-5.26777635371717,1.6666666666666667,2151,289,201,13,6,44.6851207404805
Travis Etienne,T.Etienne,RB,JAX,2025,17,reg_2025,292,36,52,6,9.14852294290904,0.0950639853747715,-0.0155737704918033,0.131694338717895,0.6923076923076923,-1.4615384615384617,9.416666666666666,1107,260,7,-18.9828439997652,4.257692307692308,0,0,0,0,0,
Elijah Moore,E.Moore,WR,BUF,2025,9,reg_2025,112,9,17,0,-3.88952325104037,0.035490605427975,0.0392916436081904,0.0807400586676957,0.5294117647058824,8.352941176470589,6.444444444444445,24,6,1,-0.0151598747470416,4.0,0,0,0,0,0,
Trey Sermon,T.Sermon,RB,PIT,2025,3,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Josh Palmer,J.Palmer,WR,BUF,2025,12,reg_2025,303,22,37,0,6.74361243948623,0.0772442588726514,0.11732152739347,0.197991457484406,0.5945945945945946,11.45945945945946,2.4545454545454546,0,0,0,,,0,0,0,0,0,
Javonte Williams,J.Williams,RB,DAL,2025,16,reg_2025,137,35,51,2,-22.7372691551386,0.0840197693574959,-0.013217597159203,0.116777336024802,0.6862745098039216,-1.3137254901960784,5.885714285714286,1201,252,11,12.2050037380845,4.765873015873016,0,0,0,0,0,
Hunter Long,H.Long,TE,JAX,2025,7,reg_2025,85,12,17,2,7.76873838831671,0.0310786106032907,0.0135245901639344,0.0560851290196901,0.7058823529411765,3.882352941176471,2.583333333333333,0,0,0,,,0,0,0,0,0,
Tommy Tremble,T.Tremble,TE,CAR,2025,15,reg_2025,249,27,37,2,8.24909595630369,0.0770833333333333,0.0472463768115942,0.148697463768116,0.7297297297297297,4.405405405405405,6.074074074074074,0,0,0,,,0,0,0,0,0,
Trey Lance,T.Lance,QB,LAC,2025,4,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,85,17,0,1.25343599158805,5.0,226,57,27,0,1,-39.4666925595923
Zach Wilson,Z.Wilson,QB,MIA,2025,4,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,1,3,0,-0.238501504063606,0.3333333333333333,32,11,6,0,0,-6.62134442542447
Sal Cannella,S.Cannella,TE,CLE,2025,2,reg_2025,11,2,5,0,-8.81950369477272,0.0095785440613026,0.0145310435931308,0.0245395466071456,0.4,11.0,2.5,0,0,0,,,0,0,0,0,0,
Nikola Kalinic,N.Kalinic,TE,CHI,2025,2,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Tyler Badie,T.Badie,RB,DEN,2025,16,reg_2025,141,19,31,0,1.22353060223844,0.0530821917808219,-0.0098039215686274,0.0727605425731937,0.6129032258064516,-1.4193548387096775,11.052631578947368,23,8,0,-3.70491996921159,2.875,0,0,0,0,0,
Grant Calcaterra,G.Calcaterra,TE,PHI,2025,9,reg_2025,76,9,13,1,0.973825295106508,0.0280172413793103,0.0189605175105956,0.0552982243263824,0.6923076923076923,6.538461538461538,3.4444444444444446,0,0,0,,,0,0,0,0,0,
Bo Melton,B.Melton,WR,GB,2025,13,reg_2025,107,4,13,1,-2.57822561985813,0.0282608695652174,0.0518328274573897,0.0786742835679989,0.3076923076923077,17.076923076923077,1.75,35,5,0,0.847675334080122,7.0,0,0,0,0,0,
Dareke Young,D.Young,WR,SEA,2025,8,reg_2025,48,2,3,0,1.97011045448016,0.0065934065934065,0.0151394422310757,0.0204877194518629,0.6666666666666666,19.0,0.0,0,0,0,,,0,0,0,0,0,
Samori Toure,S.Toure,WR,NO,2025,1,reg_2025,3,1,3,0,-8.68517970072571,0.0053097345132743,0.0062669730520158,0.0123514829063226,0.3333333333333333,10.0,0.0,0,0,0,,,0,0,0,0,0,
Jake Tonges,J.Tonges,TE,SF,2025,10,reg_2025,293,34,46,5,14.2160502494226,0.0836363636363636,0.0542364990689013,0.163420094802776,0.7391304347826086,5.065217391304348,4.205882352941177,0,0,0,,,0,0,0,0,0,
Tyler Goodson,T.Goodson,RB,IND,2025,10,reg_2025,8,2,3,0,-0.945966201659758,0.0056603773584905,-0.0006849315068493,0.0080111139829413,0.6666666666666666,-1.0,5.0,24,9,0,-2.98170059034601,2.6666666666666665,0,0,0,0,0,
Britain Covey,B.Covey,WR,PHI,2025,6,reg_2025,20,2,4,0,0.596368302264206,0.0086206896551724,0.0017845192951148,0.014180197989339,0.5,2.0,10.0,0,0,0,,,0,0,0,0,0,
Bam Knight,Z.Knight,RB,ARI,2025,12,reg_2025,160,22,31,1,1.40466736193048,0.0502431118314425,0.0079399141630901,0.0809226076613268,0.7096774193548387,1.1935483870967742,6.863636363636363,269,82,4,-16.3875326097622,3.2804878048780486,0,0,0,0,0,
Isiah Pacheco,I.Pacheco,RB,KC,2025,13,reg_2025,101,19,26,1,-4.67793327944788,0.0473588342440802,-0.0059563203176704,0.0668688271437509,0.7307692307692307,-1.0384615384615383,6.368421052631579,462,118,1,-13.6433928764309,3.915254237288136,0,0,0,0,0,
Jaylen Warren,J.Warren,RB,PIT,2025,16,reg_2025,333,40,45,2,10.641412097989,0.0862068965517242,-0.0344512195121951,0.10519449116905,0.8888888888888888,-2.511111111111111,10.975,958,211,6,-0.500219264824409,4.540284360189573,0,0,0,0,0,
Kevin Austin Jr.,K.Austin,WR,NO,2025,5,reg_2025,140,13,23,1,0.341249946449217,0.0407079646017699,0.0398997284311677,0.0889917568044723,0.5652173913043478,8.304347826086957,4.307692307692308,0,0,0,,,0,0,0,0,0,
Drake London,D.London,WR,ATL,2025,12,reg_2025,919,68,112,7,24.780595332661,0.215799614643545,0.292805755395683,0.528663450742296,0.6071428571428571,10.901785714285714,3.367647058823529,0,0,0,,,0,0,0,0,0,
Chris Olave,C.Olave,WR,NO,2025,16,reg_2025,1163,100,156,9,35.6293622627058,0.276106194690265,0.384583246292041,0.683367564439827,0.6410256410256411,11.801282051282053,2.89,-3,1,0,-1.25310192722827,-3.0,0,1,0,0,1,-3.5951321736211
Jameson Williams,J.Williams,WR,DET,2025,17,reg_2025,1117,65,102,7,56.1684345240439,0.185454545454545,0.345391211146838,0.519955665984605,0.6372549019607843,12.637254901960784,6.7846153846153845,12,6,0,-1.42571196315112,2.0,0,0,0,0,0,
George Pickens,G.Pickens,WR,DAL,2025,17,reg_2025,1429,93,137,9,88.7427112801041,0.225700164744646,0.305188400078911,0.552182127172206,0.6788321167883211,11.291970802919709,5.150537634408602,0,0,0,,,0,0,0,0,0,
James Cook,J.Cook,RB,BUF,2025,17,reg_2025,291,33,40,2,8.67202215976431,0.0835073068893528,0.0154952960708356,0.136107667583614,0.825,1.4,8.242424242424242,1621,309,12,5.57597554101434,5.2459546925566345,0,0,0,0,0,
Greg Dulcich,G.Dulcich,TE,MIA,2025,9,reg_2025,335,26,33,1,17.5111882914354,0.0714285714285714,0.046103509815586,0.139415314013767,0.7878787878787878,4.696969696969697,7.653846153846154,-7,1,0,-1.62947965239926,-7.0,0,0,0,0,0,
Rachaad White,R.White,RB,TB,2025,17,reg_2025,218,40,45,0,-1.81148175994003,0.0831792975970425,-0.0226465364120782,0.108916370907109,0.8888888888888888,-2.2666666666666666,8.225,572,132,4,10.4287434103052,4.333333333333333,0,0,0,0,0,
Dameon Pierce,D.Pierce,RB,KC,2025,5,reg_2025,0,0,1,0,-0.631294521968812,0.0018083182640144,-0.0008394543546694,0.002124859347753,0.0,-4.0,,36,14,0,-3.87757838924881,2.571428571428572,0,0,0,0,0,
Khalil Shakir,K.Shakir,WR,BUF,2025,16,reg_2025,719,72,95,4,7.50213203008042,0.198329853862213,0.0965688987271721,0.36509300990234,0.7578947368421053,3.673684210526316,7.513888888888889,5,1,0,-0.105408141389489,5.0,0,0,0,0,0,
Tyler Allgeier,T.Allgeier,RB,ATL,2025,17,reg_2025,96,14,16,0,2.78284132614499,0.0308285163776493,-0.0062350119904076,0.0418782661731886,0.875,-1.625,8.571428571428571,514,143,8,-11.5547406327964,3.5944055944055946,0,0,0,0,0,
Jerome Ford,J.Ford,RB,CLE,2025,13,reg_2025,103,26,32,0,-5.587545501081,0.0613026819923372,-0.0129458388375165,0.0828919358022442,0.8125,-1.53125,5.923076923076923,73,24,0,-3.0169608334545,3.0416666666666665,0,0,0,0,0,
Ty Chandler,T.Chandler,RB,MIN,2025,3,reg_2025,11,3,4,0,-0.839005224443856,0.0085470085470085,-0.0053233963268565,0.0090941353917132,0.75,-5.0,9.0,47,17,0,-5.50631950073876,2.764705882352941,0,0,0,0,0,
Teagan Quitoriano,T.Quitoriano,TE,ATL,2025,2,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
James Mitchell,J.Mitchell,TE,CAR,2025,2,reg_2025,28,3,3,0,2.24415498785675,0.00625,0.0020289855072463,0.0107952898550725,1.0,2.333333333333333,7.0,0,0,0,,,0,0,0,0,0,
Jalen Nailor,J.Nailor,WR,MIN,2025,17,reg_2025,444,29,53,4,11.5625890953043,0.113247863247863,0.174607399520894,0.292096974536421,0.5471698113207547,12.37735849056604,3.8620689655172415,13,2,0,-1.27200508932583,6.5,0,0,0,0,0,
Andrew Ogletree,A.Ogletree,TE,IND,2025,11,reg_2025,27,4,6,1,1.31117279594764,0.0113207547169811,0.0095890410958904,0.023693460842595,0.6666666666666666,7.0,2.25,0,0,0,,,0,0,0,0,0,
Connor Heyward,Co.Heyward,RB,PIT,2025,14,reg_2025,21,3,4,1,1.41095476702321,0.0076628352490421,0.0079268292682926,0.0170430333613681,0.75,6.5,1.6666666666666667,43,15,2,8.55620119650848,2.8666666666666667,0,0,0,0,0,
John FitzPatrick,J.FitzPatrick,TE,GB,2025,11,reg_2025,72,12,15,1,3.76181084662676,0.0326086956521739,0.0056035489143124,0.0528355277182795,0.8,1.6,4.75,0,0,0,,,0,0,0,0,0,
Ko Kieft,K.Kieft,TE,TB,2025,2,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Chris Oladokun,C.Oladokun,QB,KC,2025,3,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,18,5,0,-5.56923865285353,3.6,235,55,35,1,0,-30.1231291323971
Brittain Brown,B.Brown,RB,CHI,2025,2,reg_2025,0,0,1,0,-0.166052983433474,0.0018796992481203,0.0008090614886731,0.0033858919142516,0.0,4.0,,37,5,1,2.59840525046457,7.4,0,0,0,0,0,
Zaire Mitchell-Paden,Z.Mitchell-Paden,TE,NO,2025,3,reg_2025,17,2,3,0,1.14551843324443,0.0073710073710073,0.0037989479836353,0.0137157746450558,0.6666666666666666,4.333333333333333,2.5,0,0,0,,,0,0,0,0,0,
Tanner Conner,T.Conner,TE,MIA,2025,8,reg_2025,91,9,15,0,-6.50835026579443,0.0324675324675325,0.0353955978584176,0.073478217202191,0.6,7.933333333333334,4.333333333333333,0,0,0,,,0,0,0,0,0,
Kaden Davis,K.Davis,WR,CLE,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Stone Smartt,S.Smartt,TE,NYJ,2025,6,reg_2025,52,7,9,0,2.38765157287708,0.0190677966101695,0.0123384253819036,0.0372385926825868,0.7777777777777778,4.666666666666667,3.857142857142857,0,0,0,,,0,0,0,0,0,
Deven Thompkins,D.Thompkins,WR,ATL,2025,7,reg_2025,27,3,3,0,0.933553531416692,0.0057803468208092,0.0016786570743405,0.0098455801832522,1.0,2.333333333333333,6.666666666666667,5,1,0,0.34703506808728,5.0,0,0,0,0,0,
Tay Martin,T.Martin,WR,WAS,2025,2,reg_2025,23,2,2,0,2.53249491762836,0.0046296296296296,0.0045022511255627,0.0100960202323384,1.0,9.0,2.5,0,0,0,,,0,0,0,0,0,
Jordan Mason,J.Mason,RB,MIN,2025,16,reg_2025,51,14,16,0,-4.60773309636953,0.0341880341880342,-0.013840830449827,0.0415934699671724,0.875,-3.25,7.285714285714286,758,159,6,-5.77345446837717,4.767295597484277,0,0,0,0,0,
Lucas Krull,L.Krull,TE,DEN,2025,2,reg_2025,15,2,4,0,-2.38333394215442,0.0068493150684931,0.0044563279857397,0.0133934021927576,0.5,5.0,2.0,0,0,0,,,0,0,0,0,0,
Rashid Shaheed,R.Shaheed,WR,SEA,2025,18,reg_2025,687,59,92,2,-4.27938954224811,0.16283185840708,0.219970754125757,0.39822731549865,0.6413043478260869,11.445652173913045,3.0,69,9,0,0.974934274272528,7.666666666666667,0,0,0,0,0,
Ronnie Rivers,R.Rivers,RB,LA,2025,6,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,46,9,0,-1.09322079038247,5.111111111111111,0,0,0,0,0,
Malik Davis,M.Davis,RB,DAL,2025,10,reg_2025,16,2,5,0,-4.81197581143351,0.0082372322899505,0.0035509962517261,0.0148415458111342,0.4,3.6,3.0,250,52,2,0.813392344542081,4.807692307692308,0,0,0,0,0,
Julius Chestnut,J.Chestnut,RB,TEN,2025,16,reg_2025,0,0,2,0,-1.451850987738,0.0037735849056603,0.0054808171400099,0.0094969493564975,0.0,11.0,,40,11,0,-3.23899546646726,3.636363636363636,0,0,0,0,0,
John Metchie III,J.Metchie,WR,NYJ,2025,13,reg_2025,274,33,48,2,-2.33855044032955,0.103448275862069,0.0597813963863484,0.197019391263547,0.6875,5.583333333333333,4.242424242424242,-5,3,0,-3.03156711580232,-1.6666666666666667,0,0,0,0,0,
Hassan Haskins,H.Haskins,RB,LAC,2025,11,reg_2025,13,4,4,0,-1.51343931164593,0.0073529411764705,-0.0006599208095028,0.0105674671980539,1.0,-0.75,4.0,47,17,0,-2.88728318590438,2.764705882352941,0,0,0,0,0,
Tucker Fisk,T.Fisk,TE,LAC,2025,4,reg_2025,19,2,4,0,-0.889272824453656,0.0073529411764705,0.0048394192696876,0.0144170052534872,0.5,5.5,10.5,0,0,0,,,0,0,0,0,0,
Alec Pierce,A.Pierce,WR,IND,2025,15,reg_2025,1003,47,84,6,55.7791130584358,0.158490566037736,0.363698630136986,0.492324890152494,0.5595238095238095,18.964285714285715,3.702127659574468,0,0,0,,,0,0,0,0,0,
Jalen Tolbert,J.Tolbert,WR,DAL,2025,12,reg_2025,203,18,34,1,4.91103192177426,0.0560131795716639,0.0804892483724601,0.140362243218218,0.5294117647058824,12.0,2.555555555555556,0,0,0,,,0,0,0,0,0,
Garrett Wilson,G.Wilson,WR,NYJ,2025,7,reg_2025,395,36,59,4,-2.06512804815362,0.125,0.15716803760282,0.297517626321974,0.6101694915254238,9.067796610169491,2.7777777777777777,0,0,0,,,0,0,0,0,0,
Jahan Dotson,J.Dotson,WR,PHI,2025,15,reg_2025,262,18,36,1,-15.0572671409488,0.0775862068965517,0.123801026098595,0.203040028613844,0.5,15.416666666666666,2.7777777777777777,0,0,0,,,0,0,0,0,0,
Treylon Burks,T.Burks,WR,WAS,2025,8,reg_2025,130,10,22,1,-8.81426042576667,0.0509259259259259,0.0740370185092546,0.128214801845367,0.4545454545454545,13.454545454545457,3.4,0,0,0,,,0,0,0,0,0,-0.498424221528694
Trey McBride,T.McBride,TE,ARI,2025,17,reg_2025,1239,126,169,11,72.7163668902731,0.273905996758509,0.241630901287554,0.580000626039051,0.7455621301775148,6.662721893491124,4.626984126984127,0,0,0,,,0,0,0,0,0,
Velus Jones Jr.,V.Jones,WR,SEA,2025,5,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,32,4,0,1.15214592474513,8.0,0,0,0,0,0,
Brian Robinson,B.Robinson,RB,SF,2025,17,reg_2025,25,8,12,0,-4.06271440396085,0.0218181818181818,0.0,0.0327272727272727,0.6666666666666666,0.0,4.375,400,92,2,-0.71961626869652,4.3478260869565215,0,0,0,0,0,
Jelani Woods,J.Woods,TE,NYJ,2025,2,reg_2025,4,1,3,0,-2.54582736833254,0.0063559322033898,0.0017626321974148,0.0107677408432751,0.3333333333333333,2.0,1.0,0,0,0,,,0,0,0,0,0,
KaVontae Turpin,K.Turpin,WR,DAL,2025,15,reg_2025,396,26,38,2,16.7210022878972,0.0626029654036244,0.0668770960741764,0.14071841535736,0.6842105263157895,8.921052631578947,8.23076923076923,89,17,0,-3.17448080639588,5.235294117647059,0,0,0,0,0,
Jeremy Ruckert,J.Ruckert,TE,NYJ,2025,14,reg_2025,179,23,29,1,4.54611501499312,0.0614406779661017,0.0299647473560517,0.113136340098389,0.7931034482758621,3.5172413793103448,4.304347826086956,0,0,0,,,0,0,0,0,0,
Chig Okonkwo,C.Okonkwo,TE,TEN,2025,17,reg_2025,560,56,79,2,12.6711040627125,0.149056603773585,0.0911808669656203,0.287411512536312,0.7088607594936709,4.632911392405063,6.107142857142857,0,0,0,,,0,0,0,0,0,
Romeo Doubs,R.Doubs,WR,GB,2025,16,reg_2025,724,55,85,6,34.6454725600901,0.184782608695652,0.253327107167873,0.454502888060989,0.6470588235294118,12.764705882352942,2.963636363636364,0,0,0,,,0,0,0,0,0,
Brock Purdy,B.Purdy,QB,SF,2025,9,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,147,33,3,16.1920897064847,4.454545454545454,2167,284,197,20,10,63.1299391168206
Calvin Austin III,C.Austin,WR,PIT,2025,14,reg_2025,372,31,55,3,-4.1407796758778,0.10536398467433,0.184451219512195,0.287161830670031,0.5636363636363636,11.0,4.129032258064516,0,0,0,,,0,0,0,0,0,
Isaiah Likely,I.Likely,TE,BAL,2025,12,reg_2025,307,27,36,1,5.39542026744853,0.0884520884520885,0.0838690824079486,0.191386490363697,0.75,7.972222222222222,4.333333333333333,0,0,0,,,0,0,0,0,0,
Kyren Williams,K.Williams,RB,LA,2025,17,reg_2025,281,36,50,3,8.53867498547588,0.0860585197934596,0.0226121562952243,0.144916289096846,0.72,2.5,4.305555555555555,1252,259,10,4.92759938989395,4.833976833976834,0,0,0,0,0,
Zamir White,Z.White,RB,LV,2025,5,reg_2025,24,4,6,0,-1.8568793826481,0.0121457489878543,-0.000935162094763,0.0175640100154472,0.6666666666666666,-0.5,6.0,32,12,0,-7.5715342174517,2.6666666666666665,0,0,0,0,0,
Jake Ferguson,J.Ferguson,TE,DAL,2025,17,reg_2025,600,82,102,8,19.060186915451,0.168039538714992,0.093706845531663,0.317654099944652,0.803921568627451,4.65686274509804,3.7439024390243913,1,1,0,-0.694362650625408,1.0,0,0,0,0,0,
Charlie Kolar,C.Kolar,TE,BAL,2025,13,reg_2025,142,10,15,2,5.15456824345165,0.0368550368550369,0.0309760374050263,0.0769657814660737,0.6666666666666666,7.066666666666666,5.2,0,0,0,,,0,0,0,0,0,
Skyy Moore,S.Moore,WR,SF,2025,17,reg_2025,87,5,7,0,4.71711753081763,0.0127272727272727,0.0256052141527002,0.0370145589977992,0.7142857142857143,15.714285714285714,5.8,11,2,0,0.530986284604296,5.5,0,0,0,0,0,
Kenny Pickett,K.Pickett,QB,LV,2025,6,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,22,5,0,-3.21902943326859,4.4,188,45,28,1,2,-28.7876919492745
Tyquan Thornton,T.Thornton,WR,KC,2025,12,reg_2025,438,19,37,3,26.2481328128121,0.0673952641165756,0.219501433928965,0.254743899925139,0.5135135135135135,26.89189189189189,3.1052631578947367,0,0,0,,,0,0,0,0,0,
Daniel Bellinger,D.Bellinger,TE,NYG,2025,13,reg_2025,286,19,26,2,22.597485702514,0.0516898608349901,0.0545495193382517,0.115719454789261,0.7307692307692307,9.384615384615383,6.947368421052632,0,0,0,,,0,0,0,0,0,
Wan'Dale Robinson,W.Robinson,WR,NYG,2025,16,reg_2025,1014,92,140,4,19.4625431101307,0.278330019880716,0.265369997764364,0.603254028256128,0.6571428571428571,8.478571428571428,4.195652173913044,5,3,0,1.92204782774206,1.6666666666666667,0,0,0,0,0,
Breece Hall,B.Hall,RB,NYJ,2025,16,reg_2025,350,36,48,1,8.66959196323341,0.101694915254237,0.0041128084606345,0.1554213388038,0.75,0.2916666666666667,8.916666666666666,1065,243,4,-22.2666095108434,4.382716049382716,4,1,1,1,0,1.19456161110429
Christian Watson,C.Watson,WR,GB,2025,10,reg_2025,611,35,55,6,32.2728339785638,0.119565217391304,0.228111137053467,0.339025622024384,0.6363636363636364,17.763636363636362,3.3714285714285714,3,1,0,-0.185090861283243,3.0,0,0,0,0,0,
Malik Willis,M.Willis,QB,GB,2025,4,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,123,22,2,1.06311157406586,5.590909090909091,422,35,30,3,0,28.0844250857353
Cade Otton,C.Otton,TE,TB,2025,15,reg_2025,572,59,81,1,3.08032558020279,0.149722735674677,0.0930284191829485,0.289703996940079,0.7283950617283951,5.172839506172839,5.237288135593221,0,0,0,,,0,0,0,0,0,
Kenneth Walker III,K.Walker,RB,SEA,2025,17,reg_2025,282,31,36,0,6.83945741554152,0.0791208791208791,-0.0108897742363878,0.111058476715847,0.8611111111111112,-1.1388888888888888,10.935483870967742,1027,221,5,-14.2939063761165,4.647058823529412,0,0,0,0,0,
Xavier Smith,X.Smith,WR,LA,2025,16,reg_2025,303,18,24,0,21.9349399865605,0.0413080895008606,0.0732633863965268,0.11324650472886,0.75,16.875,5.944444444444445,0,0,0,,,0,0,0,0,0,
Dontayvion Wicks,D.Wicks,WR,GB,2025,13,reg_2025,332,30,46,2,14.1579833371288,0.1,0.12070978286248,0.234496848003736,0.6521739130434783,11.23913043478261,2.2333333333333334,6,1,0,0.494140584021807,6.0,0,0,0,0,0,
Will Mallory,W.Mallory,TE,IND,2025,1,reg_2025,16,1,1,0,1.51765771117061,0.0018867924528301,0.0036529680365296,0.005387266304816,1.0,16.0,0.0,0,0,0,,,0,0,0,0,0,
Eric Gray,E.Gray,RB,NYG,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Evan Hull,E.Hull,RB,NO,2025,6,reg_2025,6,1,1,0,0.151240378152579,0.0017699115044247,-0.0008355964069354,0.0020699497717823,1.0,-4.0,10.0,48,19,0,-7.71794436074561,2.526315789473684,0,0,0,0,0,
Tanner McKee,T.McKee,QB,PHI,2025,4,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,8,8,0,-5.17026038834592,1.0,274,43,24,1,1,-2.46193814455862
Lew Nichols III,L.Nichols,RB,PIT,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Tyson Bagent,T.Bagent,QB,CHI,2025,2,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,7,2,0,-0.371152909239754,3.5,47,4,3,0,0,2.30508261354407
Zavier Scott,Z.Scott,RB,MIN,2025,11,reg_2025,98,14,16,1,-0.762452969269361,0.0341880341880342,0.004524886877828,0.0544494720965309,0.875,1.0625,7.5,114,32,0,-8.99963791604387,3.5625,0,0,0,0,0,
Keaton Mitchell,K.Mitchell,RB,BAL,2025,13,reg_2025,63,9,12,0,-5.52936580037931,0.0294840294840295,-0.0081823495032144,0.0384983995737941,0.75,-2.333333333333333,9.444444444444445,341,59,1,2.6167700245569,5.779661016949152,0,0,0,0,0,
Travis Vokolek,T.Vokolek,TE,ARI,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Owen Wright,O.Wright,RB,TB,2025,2,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,6,3,0,-1.04966099862941,2.0,0,0,0,0,0,
Malik Heath,M.Heath,WR,GB,2025,7,reg_2025,86,6,7,0,6.94982553062225,0.0152173913043478,0.0151762783095961,0.033449481773239,0.8571428571428571,9.285714285714286,4.833333333333333,0,0,0,,,0,0,0,0,0,
Brady Russell,B.Russell,RB,SEA,2025,10,reg_2025,0,0,1,0,-0.447156252805144,0.0021978021978022,0.0,0.0032967032967033,0.0,0.0,,0,0,0,,,0,0,0,0,0,
Jason Brownlee,J.Brownlee,WR,KC,2025,3,reg_2025,0,0,1,0,-0.713425388044558,0.0018214936247723,0.0019854401058901,0.0041220485112815,0.0,9.0,,0,0,0,,,0,0,0,0,0,
Xavier Gipson,X.Gipson,WR,PHI,2025,6,reg_2025,6,2,2,0,-0.613713318947703,0.0042372881355932,-0.0026439482961222,0.0045051683961042,1.0,-4.5,7.5,0,0,0,,,0,0,0,0,0,
E.J. Jenkins,E.Jenkins,TE,PHI,2025,1,reg_2025,0,0,0,0,,0.0,0.0,0.0,,,,0,0,0,,,0,0,0,0,0,
Nikko Remigio,N.Remigio,WR,KC,2025,14,reg_2025,21,1,1,0,2.17666199797532,0.0018214936247723,0.0039708802117802,0.0055118565854046,1.0,18.0,3.0,11,1,0,0.642709177685902,11.0,0,0,0,0,0,
